sample	target	ratio
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	6	1.06944444444444
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	7	1.01388888888889
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	8	0.986111111111111
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	9	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	10	0.972222222222222
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	11	1.04166666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	12	0.986111111111111
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	13	1.01388888888889
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	14	1.04166666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	15	0.972222222222222
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	16	0.965277777777778
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	17	1.01388888888889
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	18	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	19	0.972222222222222
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	20	0.965277777777778
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	21	0.958333333333333
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	22	0.958333333333333
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	23	0.6875
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000416_P002_d__s_C_000416_N002_d/facets/s_C_000416_P002_d__s_C_000416_N002_d/s_C_000416_P002_d__s_C_000416_N002_d.snp_pileup.gz	24	0.708333333333333
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	1	1.01020408163265
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	2	1.01781170483461
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	3	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	4	1.07908163265306
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	5	0.982278481012658
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	6	1.06632653061224
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	7	1.01522842639594
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	8	1.01269035532995
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	9	0.962025316455696
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	10	0.962025316455696
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	11	1.03061224489796
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	12	0.934343434343434
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	13	1.05852417302799
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	14	1.05612244897959
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	15	0.951898734177215
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	16	0.954314720812183
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	17	1.00507614213198
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	18	1.02798982188295
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	19	0.951898734177215
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	20	0.94949494949495
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	21	1.01272264631043
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	22	0.967171717171717
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	23	0.651515151515151
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000516_M001_d__s_C_000516_N001_d/facets/s_C_000516_M001_d__s_C_000516_N001_d/s_C_000516_M001_d__s_C_000516_N001_d.snp_pileup.gz	24	0.607594936708861
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	1	1.01587301587302
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	2	0.984126984126984
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	3	0.992063492063492
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	4	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	5	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	6	1.03968253968254
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	7	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	8	1.01984126984127
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	9	1.01587301587302
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	10	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	11	1.03174603174603
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	12	0.968253968253968
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	13	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	14	1.05555555555556
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	15	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	16	0.952380952380952
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	17	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	18	1.01587301587302
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	19	1.01587301587302
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	20	0.976190476190476
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	21	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	22	0.944444444444444
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	23	0.722222222222222
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000613_M001_d__s_C_000613_N002_d/facets/s_C_000613_M001_d__s_C_000613_N002_d/s_C_000613_M001_d__s_C_000613_N002_d.snp_pileup.gz	24	0.80952380952381
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	1	1.04166666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	2	0.975945017182131
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	3	1.01388888888889
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	4	1.04861111111111
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	5	0.958620689655172
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	6	1.04861111111111
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	7	0.986111111111111
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	8	0.993055555555556
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	9	1.04166666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	10	0.972413793103448
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	11	1.04166666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	12	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	13	1.05555555555556
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	14	1.01388888888889
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	15	0.979310344827586
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	16	0.951724137931034
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	17	1.04166666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	18	1.02777777777778
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	19	1.01736111111111
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	20	0.968858131487889
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	21	0.968858131487889
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	22	0.937931034482759
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	23	0.727586206896552
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000622_P001_d__s_C_000622_N003_d/facets/s_C_000622_P001_d__s_C_000622_N003_d/s_C_000622_P001_d__s_C_000622_N003_d.snp_pileup.gz	24	0.73356401384083
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	1	1.04424778761062
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	2	1.02202643171806
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	3	1.03311258278146
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	4	1.00881057268722
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	5	0.986784140969163
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	6	1.13274336283186
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	7	0.991189427312775
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	8	1.07079646017699
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	9	0.980176211453744
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_000696_M001_d__s_C_000696_N001_d/facets/s_C_000696_M001_d__s_C_000696_N001_d/s_C_000696_M001_d__s_C_000696_N001_d.snp_pileup.gz	10	0.986784140969163
